@RELATION 'ALOI, with normalization'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.8592008926524314,0.0,0.0,1.7403814916229636E-5,0.0,0.0,0.0,0.0,0.0,0.14525609786731644,3.1092593744170134E-4,6.978367062107466E-4,0.010216643013400034,0.006146224406858382,2.1724961981316532E-5,0.0,2.6599989360004252E-5,0.0,0.06210109337767118,0.007211724868818983,0.001435602953240361,0.0034484528146969773,0.0155255161750969,0.0034474464844063174,8.25218682950982E-5,0.007733574862398105,0.004535616306160993,11.0,'yes'
0.5172110725585803,0.01091680986556151,0.0,0.0064510140622824515,0.12401694860848071,0.2589977172359354,1.4613046527940143E-5,0.0,0.0,0.13368208194126957,0.0030937130775449285,0.0,0.04710005723829164,0.0464450207067384,0.14145122746035194,8.580766464345654E-4,0.01619939352024259,0.1067216882223676,0.07035314489744317,7.75454286969783E-5,0.0,0.1275106481243906,0.024995436829616587,0.002284935460594885,0.20905539968091544,0.022097587031747138,0.05813584791210003,12.0,'yes'
0.8474810082081226,7.351387114856234E-5,0.0,1.6823687752355316E-4,4.8149455911148206E-5,0.0,0.0,0.0,0.0,0.02791454193775277,7.773148436042534E-5,0.0,0.041164524804566525,8.979370669969425E-4,0.0,0.0,0.0,0.0,0.0014481316037482856,0.0,0.0,0.11518448196233386,6.764229038942633E-4,0.0,0.166483284737122,0.004714461552753199,1.3096764409887366E-4,13.0,'yes'
0.8401747092001284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939837725137532,0.0,0.0,0.08639845691838448,1.54816735689128E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17929901985939345,0.0037471681501444107,0.0,0.02156571491445233,0.032130332799182516,0.0,14.0,'yes'
0.854722345352552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778617900474768,0.0,0.0,0.10545175125649812,6.19266942756512E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345204495304562,0.001460214522692378,0.0,0.002814912618510572,0.0025197984161267097,0.0,15.0,'yes'
0.34276554117053637,0.00438326456723303,0.0,0.0035387756996333596,0.0067409238275607485,1.4933970516075353E-4,0.0,0.0,0.0,0.08958401366525158,0.004430694608544244,0.0,0.08022769862863327,0.2076711692533963,0.003410819031066696,0.0,0.012661594935362026,0.0021471826615000085,0.03340663382191813,0.010339390492930442,0.001025430680885972,0.006630061066351927,0.056057206051300774,0.00917982842940752,6.418367534063193E-5,0.15455537750528345,0.6474626742214318,16.0,'yes'
0.3574774926249179,0.0031243395238139,0.0,0.002285701025664826,0.00670882419028665,4.266848718878672E-5,0.0,3.315649867374005E-4,0.0,0.10450526262905374,0.004757166842858031,0.0,0.07865952625512597,0.19144637535317569,0.002824245057571149,6.30938710613651E-5,0.012129595148161941,0.0032375488567929814,0.027713714342632534,0.014940419262284487,4.1017227235438887E-4,0.0056961050957048285,0.058966898225195144,0.008939308907239638,9.169096477233133E-5,0.16196381708818133,0.6208210981981609,17.0,'yes'
0.3057678492273359,6.800033081242018E-4,0.0,0.0021522717779737317,6.901422013931242E-4,0.0,0.0,0.0,0.0,0.1331294430907584,0.0034979167962191408,0.0,0.1834683268384861,0.10442388822231684,3.693243536823811E-4,5.047509684909208E-5,0.005346597861360856,1.3419891634375053E-4,0.05524353895780496,0.006151937343293613,2.0508613617719443E-4,0.013742494996664443,0.1577783265512095,0.003888398941714102,6.1432946397462E-4,0.30602196985531477,0.5007306615933936,18.0,'yes'
0.912515476208673,1.7459544397783558E-4,0.0,0.0025293544344920406,3.049465541039386E-4,0.0,0.0,0.0,0.0,0.008967821346931597,2.953796405696163E-4,0.0,0.04339917043681442,0.038975113209737976,1.0862480990658266E-4,0.0,0.007288397084641166,2.851726972304699E-4,0.0,0.0,0.0,2.052650484938677E-5,0.004337696082115593,2.0043293513990215E-4,0.0,0.014329176246545438,0.058328852861298366,19.0,'yes'
0.8097114164743286,2.3892008123282762E-4,0.0,0.003718615120434399,2.8889673546688923E-4,0.0,0.0,0.0,0.0,0.024856188299128334,4.042037186742118E-4,0.0,0.10883900358327388,0.15061346131516817,1.303497718878992E-4,6.30938710613651E-5,0.00694259722296111,1.5097378088671935E-4,0.0,0.0,0.0,1.4368553394570737E-4,0.02172069102504912,8.418183275875891E-4,6.418367534063193E-5,0.04327782809633294,0.039407474805961094,20.0,'yes'
0.7561140577472754,1.1027080672284352E-4,0.0,0.007622870933308581,3.6914582865213625E-4,0.0,1.4613046527940143E-5,1.6578249336870026E-4,0.0,0.017609083373106585,0.0024874074995336107,3.489183531053733E-4,0.06230348839944488,0.23689282811471918,2.3897458179448185E-4,1.261877421227302E-4,0.025908389636644144,3.1872242631640754E-4,0.0,1.809393336262827E-4,0.0,2.052650484938677E-5,0.018091628461298945,0.0036879660065742,1.8338192954466264E-5,0.05095334308739171,0.09489639770048389,21.0,'yes'
0.9928503737217799,2.6648778291353856E-4,0.0,7.367614981203879E-4,4.8149455911148206E-4,0.0,0.0,0.0,0.0,0.0012120374789620436,1.7100926559293573E-4,0.0,0.0027364607917702314,0.0051553972984479625,2.1724961981316532E-5,0.0,0.0021279991488003403,0.0,0.0,2.58484762323261E-5,0.0,1.0263252424693384E-5,8.1600223326927E-4,0.0,0.0,0.0013934369121438026,0.0012889973392889145,22.0,'yes'
0.7937766534704922,0.011091405309539344,0.0,0.010105815194690676,0.7557217603441081,0.0029441256160262835,0.0,0.0016578249336870025,3.518373729476153E-4,3.2027933381898567E-4,4.974814999067222E-4,0.0,0.0031912307800873478,0.012377598018345783,0.0023028459700195525,0.0,0.0040963983614406545,0.018636874507238353,0.0,0.0,0.0,0.0,2.46948044278858E-4,4.0086587027980434E-5,0.0,0.0011379734782507721,0.0012614252036891517,23.0,'yes'
0.9366430765938585,0.004300561462190897,5.29296564865294E-5,0.019184805309323802,0.004413700125188586,8.533697437757344E-5,0.0,0.0,0.0,0.003912431862141726,4.6638890616255207E-5,0.0,0.050714694559225955,0.03954019429500329,0.0010427981751031936,1.261877421227302E-5,3.1919987232005104E-4,6.709945817187527E-5,0.0,0.0,0.0,2.052650484938677E-5,4.7242234557694576E-4,1.202597610839413E-4,0.0,8.592860958220117E-4,9.236665425920564E-4,24.0,'yes'
0.876201794475949,0.007939498084044734,0.0,0.0010848377964449807,0.019259782364459282,0.003541484436669298,0.0,0.0,0.0,0.012767213444196035,1.7100926559293573E-4,0.0,0.04044316551275316,0.016991136741881796,0.0011731479469910928,1.261877421227302E-5,0.0027663988934404425,7.380940398906279E-4,4.5972431865024935E-5,0.0,0.0,0.01267511674449633,0.00445580166850983,8.017317405596087E-5,0.08971043993324898,0.019043637799298636,0.050305361401767376,25.0,'yes'
0.9111321706433518,2.4810931512639795E-4,0.0,4.002877430732816E-4,0.01043238211408211,4.266848718878672E-5,0.0,0.0,0.0,0.015216408349870633,3.1092593744170135E-5,0.0,0.03504081168602053,0.014096063784495103,1.955246578318488E-4,0.0,1.8619992552002977E-4,6.709945817187527E-5,0.0,0.0,0.0,0.014214604608200338,0.003435798876923242,0.0,0.06909831105242889,0.014770431268724309,0.02247129051380675,26.0,'yes'
0.9043952432630729,2.6648778291353856E-4,0.0,0.0011196454262774398,0.010512631207267358,6.400273078318008E-5,0.0,0.0,0.0,0.016252606194579116,3.1092593744170135E-5,0.0,0.03789488540580381,0.01442891976622673,3.0414946773843146E-4,1.261877421227302E-5,3.7239985104005953E-4,8.387432271484408E-5,0.0,0.0,0.0,0.016410940627084723,0.002104426812115486,4.0086587027980434E-5,0.07342612458968294,0.016175480155135976,0.024959675751685347,27.0,'yes'
0.9053620286443606,0.002315686941179714,0.0,0.0018448043811203417,0.0062112798125381185,4.266848718878672E-5,0.0,5.802387267904509E-4,0.0,0.010010299178577708,2.487407499533611E-4,0.0,0.025576891411903998,0.0076324650694740105,2.3897458179448185E-4,1.5142529054727624E-4,0.002846198861520455,1.6774864542968816E-5,0.0012489177323331776,7.75454286969783E-5,0.0,0.013629599219992815,0.0032317983186059248,3.2069269622384347E-4,0.08756487135757642,0.012459648389419169,0.03711898755118078,28.0,'yes'
0.7871581859590665,0.003464341177876001,2.117186259461176E-4,0.002627976052350675,0.0032260135460469297,1.2800546156636016E-4,2.9226093055880287E-5,8.289124668435013E-5,7.818608287724784E-5,0.14537541761913134,0.002720601952614887,3.489183531053733E-4,0.1204905243184331,0.08432867592986802,0.0015207473386921572,2.523754842454604E-4,0.0040963983614406545,6.709945817187527E-4,3.0648287910016624E-5,2.843332385555871E-4,2.0508613617719443E-4,0.0018781751937188894,0.017984259746395094,0.001362943958951335,2.2005831545359518E-4,0.025035416521516987,0.004763086424859037,29.0,'yes'
0.6330113262919769,2.940554845942494E-4,0.0,0.001142850512832413,3.6914582865213625E-4,0.0,1.4613046527940143E-5,8.289124668435013E-5,0.0,0.29931045743424856,0.0016168148746968471,6.978367062107466E-4,0.19085441871770545,0.014831443279018463,4.3449923962633063E-4,4.542758716418287E-4,0.0017023993190402721,1.5097378088671935E-4,5.82317470290316E-4,5.16969524646522E-4,0.0,0.07870888284497356,0.06594586469394548,0.0016034634811192172,0.0018429883919238597,0.07776539167189206,0.0054179246453534054,30.0,'yes'
0.7619644467541996,0.014932505077051727,1.058593129730588E-4,0.0018680094676753144,0.007270567842583379,4.266848718878672E-5,0.0,0.0,3.909304143862392E-5,0.10429802306011203,0.003824389030532927,3.489183531053733E-4,0.20389377200341863,0.0613770948639548,0.0017379969585053225,5.047509684909208E-5,0.004229398308240677,6.206699880898463E-4,2.2986215932512468E-5,5.16969524646522E-5,0.0,0.013403807666649562,0.016126780978558467,0.0010823378497554718,7.335277181786506E-5,0.04326621612206507,0.015461075037567034,31.0,'yes'
0.9162183024318665,5.513540336142176E-5,0.0,9.86216178586346E-4,6.41992745481976E-5,0.0,0.0,0.0,0.0,0.00987213946594991,1.8655556246502083E-4,0.0,0.030116750433207624,0.0633123040600689,1.7379969585053226E-4,0.0,0.0010639995744001702,5.032459362890645E-5,0.0,0.0,0.0,0.0,0.018929104437548985,1.6034634811192173E-4,0.0,0.06326203581132864,0.006031404662448129,32.0,'yes'
0.7202627516316893,1.7459544397783558E-4,0.0,0.0010906390680837238,3.20996372740988E-4,0.0,0.0,0.0,0.0,0.010305458564646186,7.151296561159131E-4,0.0,0.03352752534558599,0.03294500135464644,0.0,1.261877421227302E-5,0.0041229983508006595,3.354972908593763E-5,0.0,2.58484762323261E-5,0.0,2.052650484938677E-4,0.028152077047789815,6.413853924476869E-4,9.169096477233132E-6,0.10492579948442834,0.35088989067648235,33.0,'yes'
0.7472792443024624,0.0023616331106475655,0.004102048377706028,0.0014619204529632895,0.001717330594164286,2.560109231327203E-4,0.0,0.0,0.0,0.0025245547489261225,0.002471861202661526,0.0020935101186322397,0.012294471408297201,0.04506715175910516,0.001346947642841625,2.523754842454604E-5,0.009070596371761452,6.374448526328151E-4,0.0,7.75454286969783E-5,0.0,3.078975727408015E-5,0.006624649709567626,0.001202597610839413,9.169096477233132E-6,0.04479899672542326,0.3614706977128913,34.0,'yes'
0.8119736178408207,0.0,0.0,0.002134867963057502,1.9259782364459282E-4,0.0,0.0,0.0,0.0,0.01575648722650657,1.8655556246502083E-4,0.0,0.07395500913460408,0.2343538336494175,4.3449923962633065E-5,0.0,0.007660796935681225,1.6774864542968816E-4,0.0,0.0,0.0,1.0263252424693384E-5,0.02429754018274155,1.6034634811192173E-4,0.0,0.03816855941847233,0.005114631153756014,35.0,'yes'
0.9937789462421474,1.56216976190695E-4,2.64648282432647E-5,1.2762797605235065E-4,3.20996372740988E-5,0.0,0.0,0.0,0.0,0.0030269537039362957,4.042037186742118E-4,3.489183531053733E-4,0.003943953519370849,0.001509463172968998,8.255485552900283E-4,3.785632263681906E-5,3.7239985104005953E-4,1.3419891634375053E-4,0.0,0.0,2.0508613617719443E-4,8.210601939754708E-5,2.791586587500134E-4,3.2069269622384347E-4,4.5845482386165666E-5,0.0014398848092152627,9.925968815914636E-4,36.0,'yes'
0.30114409305595896,5.513540336142176E-5,0.0,0.024376943425998977,1.123487304593458E-4,0.0,0.0,0.0,0.0,0.11375568338817856,2.1764815620919096E-4,0.0,0.6509483522428786,0.04750551534620893,0.0,2.2713793582091436E-4,0.007554396978241209,0.0,0.0,0.0,0.0,0.2218607276645969,0.4228824205203087,4.0086587027980434E-5,2.4756560488529457E-4,0.11546947211964978,7.444476611935977E-4,37.0,'yes'
0.32640661541048266,9.189233893570293E-6,0.0,0.025484986308998932,9.629891182229641E-5,0.0,0.0,0.0,0.0,0.09666155894395739,3.1092593744170135E-5,0.0,1.0,0.023338622905136046,0.0,1.5142529054727624E-4,0.007102197159121137,0.0,0.0,0.0,0.0,0.062123466926669056,0.13746416569140082,0.0,1.5587464011296328E-4,0.0776144360064098,6.341591187945462E-4,38.0,'yes'
0.5977828898093943,0.10798268748334452,0.0,5.627233489580916E-4,0.029868712483548936,0.0011520491540972415,0.0,0.0,0.0,0.005758748021804114,0.0038399353274050124,0.0,0.02698040568619303,0.04532259937299222,0.006713013252226809,1.388065163350032E-4,0.005107197957120817,0.004814386123832051,7.662071977504156E-6,7.75454286969783E-5,0.0,0.006199004464514804,0.05275024963226215,0.004730217269301691,0.004520364563275934,0.24275993404398616,0.3666887243751465,39.0,'yes'
0.6293008574965993,0.07715280777041619,7.93944847297941E-5,0.0016243560588480993,0.014332488042885116,1.9200819234954024E-4,0.0,8.289124668435013E-5,0.0,0.007806023763470572,0.003622287171195821,0.0,0.04354814681229761,0.13044858149165925,0.0035194438409732786,8.833141948591114E-5,0.021040591583763365,0.005015684498347677,0.0,0.0,0.0,0.0032945040283265765,0.0615974317403395,0.0018038964162591198,0.0011277988666996753,0.2665296453703058,0.22820767332533742,40.0,'yes'
0.6323578863702369,0.08706799114157852,0.0,0.004675824940827029,0.020816614772253075,8.107012565869478E-4,0.0,0.0,7.818608287724784E-5,0.003636112436886131,0.0045861575772650955,0.0,0.029763911649168476,0.20616944691721176,0.00858135998262003,5.552260653400128E-4,0.061844975262009896,0.03334843071142201,0.0,0.0,0.0,0.0010571149997434187,0.020915425663270235,0.0017237232422031587,4.6762392033888975E-4,0.1475649689960287,0.23217116781780334,41.0,'yes'
0.8061346926921725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024491949056745965,0.0,0.0,0.18386036993186294,2.864109610248868E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2052753117462924,0.004273274853173282,0.0,0.019117566155031084,0.009301191388559883,4.273681017963246E-4,42.0,'yes'
0.6727259526466228,1.9297391176497617E-4,0.0,4.699030027382002E-4,9.629891182229641E-5,0.0,0.0,0.0,0.0,0.02841694089276294,1.2437037497668054E-4,0.0,0.08250938943208638,0.09325386074234625,8.689984792526613E-5,0.0,0.0032983986806405276,1.6774864542968816E-5,0.0,0.0,0.0,0.0029147636886129214,0.06659007698336858,1.202597610839413E-4,1.0086006124956445E-4,0.17566594672426206,0.2528158043481258,43.0,'yes'
0.6268093789645843,3.675693557428117E-5,0.0,5.975309787905509E-4,2.4074727955574103E-4,0.0,0.0,0.0,0.0,0.0193925996633927,3.1092593744170134E-4,0.0,0.04626108501846523,0.033463637419205015,0.0,3.785632263681906E-5,0.0027397989040804384,0.0,1.5324143955008312E-5,0.0,0.0,0.005449787037512188,0.05767847364634893,2.405195221678826E-4,1.1919825420403073E-4,0.21751550198564762,0.40976329321587607,44.0,'yes'
0.5837358421350292,1.1946004061641381E-4,0.0,3.944864714345384E-4,9.629891182229641E-5,0.0,0.0,0.0,0.0,0.02436634931799342,2.798333436975312E-4,0.0,0.0717046817786211,0.04228819135348531,2.1724961981316532E-5,0.0,4.2559982976006803E-4,0.0,0.0,0.0,0.0,0.005213732231744239,0.07332209540784006,1.202597610839413E-4,0.0,0.26844562112450354,0.41265147441995115,45.0,'yes'
0.5707931461412654,0.0,0.0,5.801271638743212E-5,0.0,0.0,0.0,0.0,0.0,0.04275415107136577,3.1092593744170135E-5,0.0,0.05781067454934647,0.0017107249293648644,0.0,0.0,0.0,0.0,1.3791729559507483E-4,0.0,0.0,0.07537332580694822,0.06021237531807981,0.0,0.00122865892794924,0.4937411458696207,0.2914512593572935,46.0,'yes'
0.683754184308271,1.378385084035544E-4,0.0,1.972432357172692E-4,6.41992745481976E-5,0.0,0.0,0.0,0.0,0.020686276972543896,1.5546296872085067E-4,0.0,0.10999945113966929,0.07382436041336068,0.0,0.0,5.053997978400808E-4,0.0,0.0,0.0,0.0,0.00457741058141325,0.07686526299966716,0.0,0.0,0.16439071971016514,0.2347422694624812,47.0,'yes'
0.9022706081958943,0.0,0.0,1.1602543277486424E-5,0.0,0.0,0.0,0.0,0.0,0.024937828129317493,0.0,0.0,0.040968503257878104,0.004907690521345358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07234566634166367,0.07990379763144614,0.0,9.169096477233132E-6,0.014480131912027681,2.7572135599762877E-5,48.0,'yes'
0.9017012365681794,0.0,0.0,1.1602543277486424E-5,0.0,0.0,0.0,0.0,0.0,0.015310608153935038,0.0,0.0,0.055725005292581765,0.0032047064287649496,0.0,0.0,0.0,0.0,2.2986215932512468E-5,0.0,0.0,0.07376199517627136,0.08125664343923468,0.0,9.169096477233132E-6,0.011449406628114911,1.2407461019893295E-4,49.0,'yes'
0.8925301499472664,0.0,0.0,2.2044832227224208E-4,0.0,0.0,0.0,0.0,0.0,0.04005375668818609,0.0,0.0,0.07095195903933761,0.00718349653597554,0.0,0.0,0.0,0.0,7.662071977504156E-6,0.0,0.0,0.020290450043618822,0.07182967027067652,0.0,2.7507289431699398E-5,0.035532641259666965,0.0,50.0,'yes'
0.8976201030218731,0.0,0.0,4.6410173109945694E-5,0.0,0.0,0.0,0.0,0.0,0.017960762641613705,0.0,0.0,0.05586614080619743,0.0024228819135348532,0.0,0.0,0.0,0.0,6.129657582003325E-5,0.0,0.0,0.08502078308616001,0.07636063003961904,4.0086587027980434E-5,3.667638590893253E-5,0.012378364569544113,7.582337289934791E-5,51.0,'yes'
0.9701748620515722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012296214423873998,0.0,0.0,0.015893427005496445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021419407810335092,0.00937328881110622,0.0,0.0,0.009986297870363918,0.0,52.0,'yes'
0.9691316509484434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012308774397749253,0.0,0.0,0.015070136509405117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021665725868527736,0.007880863673942686,0.0,9.169096477233132E-6,0.01567616526161778,0.0,53.0,'yes'
0.9330396038090579,9.189233893570293E-6,0.0,5.801271638743212E-5,0.0,0.0,0.0,0.0,0.0,0.025779346378959532,1.5546296872085067E-4,0.0,0.025427915036420806,0.011835739443433834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.105300969877354E-5,0.009845711156683165,0.0,0.0,0.06355233516802526,0.015378358630767747,54.0,'yes'
0.9129205325344297,0.0,0.0,2.4365340882721493E-4,0.0,0.0,0.0,0.0,0.0,0.007291064834585144,3.1092593744170135E-5,0.0,0.014740820310968584,0.006053334365444905,0.0,0.0,6.383997446401021E-4,0.0,0.0,0.0,0.0,2.1552830091856108E-4,0.010962345791683219,4.0086587027980434E-5,9.169096477233132E-6,0.041245732599456554,0.09857727780305223,55.0,'yes'
0.9161953747153142,0.0,0.0,2.7265976702093095E-4,0.0,0.0,0.0,0.0,0.0,8.729181843301765E-4,1.399166718487656E-4,0.0,0.0025874844162870384,0.00270929287455974,0.0,1.261877421227302E-5,0.001143799542480183,0.0,1.5324143955008312E-5,0.0,0.0,8.00533689126084E-4,0.010468449703125503,4.810390443357652E-4,9.169096477233132E-6,0.02246917020831882,0.12413664750403242,56.0,'yes'
0.9144681534017088,0.0,0.0,9.86216178586346E-5,0.0,0.0,0.0,0.0,0.0,0.003410032907131553,3.1092593744170135E-5,0.0,0.0059747367430627975,0.0011766071912373728,0.0,0.0,5.3199978720008504E-5,0.0,0.0031567736547317127,5.16969524646522E-5,0.0,0.013763021501513829,0.03065376810504955,0.0,6.418367534063193E-5,0.11300773357486239,0.04519073024801136,57.0,'yes'
0.8837755835103862,0.0,0.0,1.3342924769109389E-4,0.0,0.0,0.0,0.0,0.0,0.11432716219950262,7.773148436042534E-5,0.0,0.042356335808432066,0.001857800828269536,0.0,0.0,2.1279991488003402E-4,0.0,0.011883873637108947,6.979088582728047E-4,0.0,0.029948170575255298,0.006420649151250309,4.0086587027980434E-5,0.0,0.004261594556306463,0.007375546272936569,58.0,'yes'
0.851730278342479,0.0,0.0,3.0166612521464705E-4,9.629891182229641E-5,0.0,0.0,0.0,0.0,0.12868949232585597,6.218518748834027E-5,0.0,0.03470365462571646,0.0025002902813794172,0.0,1.261877421227302E-5,5.053997978400808E-4,1.6774864542968816E-5,0.013240060377127183,1.033939049293044E-4,0.0,0.10633755837224816,0.0065709653521157,1.202597610839413E-4,2.5673470136252773E-4,0.005283448291878585,0.001971407695383046,59.0,'yes'
0.8368807605887838,4.5946169467851465E-5,0.0,5.569220773193484E-4,1.765480050075434E-4,0.0,0.0,0.0,0.0,0.0782611972167098,1.0882407810459548E-4,0.0,0.038145792985564975,0.0026628478538530016,2.1724961981316532E-5,1.261877421227302E-5,0.0010373995850401659,5.032459362890645E-5,0.019714511198118193,6.462119058081526E-4,0.0,0.07955046954379842,0.04482643847235792,9.620780886715304E-4,4.4011663090719037E-4,0.09575233981281496,0.013861891172780787,60.0,'yes'
