@RELATION 'ALOI, without duplicates, with normalization'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'outlier' {'yes','no'}
@ATTRIBUTE 'id' real

@DATA
0.517211072558581,0.010916809865561495,0.0,0.00645101406228244,0.12401694860848106,0.2589977172359347,1.4613046527940155E-5,0.0,0.0,0.13368208194126951,0.0030937130775449276,0.0,0.04710005723829169,0.04644502070673856,0.1414512274603523,8.580766464345646E-4,0.01619939352024261,0.10672168822236798,0.07035314489744322,7.754542869697827E-5,0.0,0.1275106481243909,0.024995436829616642,0.0022849354605948896,0.20905539968091566,0.022097587031747107,0.05813584791209991,'yes',12.0
0.847481008208123,7.351387114856209E-5,0.0,1.682368775235531E-4,4.8149455911148246E-5,0.0,0.0,0.0,0.0,0.027914541937752845,7.773148436042555E-5,0.0,0.041164524804566546,8.979370669969434E-4,0.0,0.0,0.0,0.0,0.0014481316037482858,0.0,0.0,0.11518448196233415,6.764229038942626E-4,0.0,0.1664832847371222,0.0047144615527531936,1.3096764409887372E-4,'yes',13.0
0.8401747092001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939837725137523,0.0,0.0,0.08639845691838469,1.5481673568912783E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1792990198593937,0.0037471681501444172,0.0,0.021565714914452368,0.03213033279918248,0.0,'yes',14.0
0.8547223453525524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778617900474755,0.0,0.0,0.10545175125649836,6.192669427565107E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13452044953045633,0.0014602145226923818,0.0,0.0028149126185105762,0.0025197984161267105,0.0,'yes',15.0
0.34276554117053626,0.004383264567233038,0.0,0.0035387756996333535,0.006740923827560754,1.4933970516075248E-4,0.0,0.0,0.0,0.0895840136652515,0.0044306946085442426,0.0,0.08022769862863335,0.2076711692533964,0.003410819031066697,0.0,0.01266159493536198,0.0021471826615000133,0.033406633821918115,0.010339390492930433,0.0010254306808859738,0.006630061066351912,0.05605720605130073,0.009179828429407528,6.418367534063182E-5,0.1545553775052833,0.6474626742214307,'yes',16.0
0.35747749262491874,0.003124339523813898,0.0,0.0022857010256648255,0.006708824190286656,4.2668487188786504E-5,0.0,3.3156498673740095E-4,0.0,0.10450526262905366,0.004757166842858027,0.0,0.07865952625512612,0.1914463753531757,0.00282424505757115,6.309387106136537E-5,0.012129595148161918,0.003237548856792984,0.02771371434263255,0.014940419262284493,4.101722723543877E-4,0.005696105095704841,0.05896689822519514,0.008939308907239638,9.169096477233136E-5,0.16196381708818136,0.6208210981981609,'yes',17.0
0.30576784922733674,6.800033081242015E-4,0.0,0.002152271777973731,6.901422013931249E-4,0.0,0.0,0.0,0.0,0.13312944309075847,0.0034979167962191364,0.0,0.18346832683848646,0.10442388822231695,3.693243536823815E-4,5.047509684909213E-5,0.005346597861360856,1.3419891634375045E-4,0.05524353895780501,0.006151937343293608,2.0508613617719384E-4,0.013742494996664452,0.15777832655121,0.003888398941714095,6.143294639746219E-4,0.3060219698553147,0.5007306615933943,'yes',18.0
0.9125154762086727,1.7459544397783553E-4,0.0,0.002529354434492038,3.049465541039391E-4,0.0,0.0,0.0,0.0,0.008967821346931594,2.953796405696164E-4,0.0,0.04339917043681449,0.03897511320973797,1.0862480990658307E-4,0.0,0.007288397084641163,2.8517269723047056E-4,0.0,0.0,0.0,2.0526504849386772E-5,0.004337696082115602,2.004329351399029E-4,0.0,0.014329176246545432,0.058328852861298276,'yes',19.0
0.8097114164743292,2.389200812328273E-4,0.0,0.0037186151204343923,2.888967354668896E-4,0.0,0.0,0.0,0.0,0.02485618829912834,4.042037186742115E-4,0.0,0.10883900358327411,0.15061346131516828,1.303497718878997E-4,6.309387106136537E-5,0.006942597222961116,1.5097378088671935E-4,0.0,0.0,0.0,1.4368553394570758E-4,0.02172069102504913,8.418183275875886E-4,6.418367534063182E-5,0.0432778280963329,0.03940747480596121,'yes',20.0
0.7561140577472757,1.1027080672284334E-4,0.0,0.007622870933308585,3.6914582865213625E-4,0.0,1.4613046527940155E-5,1.6578249336870028E-4,0.0,0.01760908337310659,0.002487407499533611,3.4891835310537294E-4,0.06230348839944483,0.23689282811471923,2.389745817944818E-4,1.2618774212273017E-4,0.02590838963664421,3.1872242631640835E-4,0.0,1.8093933362628203E-4,0.0,2.0526504849386772E-5,0.01809162846129898,0.003687966006574192,1.833819295446627E-5,0.05095334308739171,0.09489639770048375,'yes',21.0
0.9928503737217795,2.6648778291353824E-4,0.0,7.367614981203869E-4,4.8149455911148244E-4,0.0,0.0,0.0,0.0,0.0012120374789620428,1.7100926559293555E-4,0.0,0.0027364607917702366,0.005155397298447975,2.1724961981316515E-5,0.0,0.002127999148800336,0.0,0.0,2.5848476232326053E-5,0.0,1.0263252424693386E-5,8.160022332692709E-4,0.0,0.0,0.0013934369121438013,0.0012889973392889143,'yes',22.0
0.793776653470493,0.011091405309539334,0.0,0.01010581519469068,0.75572176034411,0.002944125616026275,0.0,0.0016578249336870032,3.518373729476149E-4,3.202793338189851E-4,4.974814999067222E-4,0.0,0.0031912307800873517,0.0123775980183458,0.002302845970019555,0.0,0.004096398361440654,0.018636874507238384,0.0,0.0,0.0,0.0,2.4694804427885823E-4,4.00865870279804E-5,0.0,0.001137973478250771,0.0012614252036891496,'yes',23.0
0.9366430765938589,0.004300561462190878,5.292965648652934E-5,0.019184805309323785,0.004413700125188588,8.53369743775731E-5,0.0,0.0,0.0,0.003912431862141741,4.663889061625519E-5,0.0,0.05071469455922607,0.039540194295003425,0.0010427981751031897,1.2618774212273017E-5,3.1919987232005104E-4,6.709945817187537E-5,0.0,0.0,0.0,2.0526504849386772E-5,4.724223455769466E-4,1.202597610839414E-4,0.0,8.592860958220119E-4,9.236665425920546E-4,'yes',24.0
0.8762017944759495,0.007939498084044724,0.0,0.0010848377964449807,0.019259782364459285,0.0035414844366692803,0.0,0.0,0.0,0.012767213444196037,1.7100926559293555E-4,0.0,0.04044316551275325,0.0169911367418818,0.0011731479469910932,1.2618774212273017E-5,0.0027663988934404477,7.380940398906293E-4,4.5972431865025105E-5,0.0,0.0,0.012675116744496338,0.004455801668509837,8.01731740559608E-5,0.08971043993324898,0.019043637799298616,0.05030536140176721,'yes',25.0
0.9111321706433523,2.481093151263976E-4,0.0,4.0028774307328176E-4,0.010432382114082152,4.2668487188786504E-5,0.0,0.0,0.0,0.015216408349870628,3.109259374417008E-5,0.0,0.0350408116860206,0.014096063784495103,1.9552465783184854E-4,0.0,1.8619992552002928E-4,6.709945817187537E-5,0.0,0.0,0.0,0.014214604608200352,0.0034357988769232487,0.0,0.06909831105242907,0.014770431268724312,0.022471290513806724,'yes',26.0
0.9043952432630729,2.6648778291353824E-4,0.0,0.0011196454262774383,0.010512631207267377,6.400273078317985E-5,0.0,0.0,0.0,0.01625260619457912,3.109259374417008E-5,0.0,0.037894885405803866,0.014428919766226723,3.041494677384316E-4,1.2618774212273017E-5,3.7239985104005975E-4,8.38743227148445E-5,0.0,0.0,0.0,0.01641094062708476,0.002104426812115488,4.00865870279804E-5,0.0734261245896831,0.01617548015513596,0.024959675751685336,'yes',27.0
0.905362028644361,0.00231568694117971,0.0,0.0018448043811203393,0.00621127981253812,4.2668487188786504E-5,0.0,5.802387267904499E-4,0.0,0.010010299178577703,2.487407499533611E-4,0.0,0.02557689141190405,0.0076324650694740235,2.389745817944818E-4,1.5142529054727632E-4,0.002846198861520451,1.6774864542968827E-5,0.0012489177323331791,7.754542869697827E-5,0.0,0.013629599219992818,0.0032317983186059274,3.2069269622384287E-4,0.0875648713575767,0.012459648389419152,0.03711898755118072,'yes',28.0
0.7871581859590663,0.003464341177875995,2.117186259461171E-4,0.002627976052350662,0.003226013546046931,1.280054615663601E-4,2.922609305588031E-5,8.289124668435014E-5,7.818608287724779E-5,0.1453754176191313,0.0027206019526148876,3.4891835310537294E-4,0.12049052431843338,0.08432867592986802,0.0015207473386921531,2.5237548424546035E-4,0.004096398361440654,6.709945817187537E-4,3.064828791001663E-5,2.843332385555867E-4,2.0508613617719384E-4,0.0018781751937188898,0.017984259746395108,0.0013629439589513362,2.200583154535954E-4,0.025035416521516977,0.00476308642485903,'yes',29.0
0.6330113262919778,2.9405548459424916E-4,0.0,0.0011428505128324128,3.6914582865213625E-4,0.0,1.4613046527940155E-5,8.289124668435014E-5,0.0,0.29931045743424983,0.0016168148746968489,6.978367062107459E-4,0.19085441871770578,0.014831443279018473,4.3449923962633036E-4,4.54275871641829E-4,0.0017023993190402736,1.5097378088671935E-4,5.823174702903159E-4,5.16969524646521E-4,0.0,0.07870888284497371,0.06594586469394555,0.0016034634811192179,0.001842988391923862,0.07776539167189205,0.005417924645353409,'yes',30.0
0.7619644467541994,0.014932505077051695,1.058593129730588E-4,0.0018680094676753137,0.0072705678425833515,4.2668487188786504E-5,0.0,0.0,3.9093041438623895E-5,0.1042980230601121,0.003824389030532926,3.4891835310537294E-4,0.20389377200341902,0.061377094863954915,0.0017379969585053193,5.047509684909213E-5,0.004229398308240675,6.20669988089847E-4,2.298621593251248E-5,5.1696952464652105E-5,0.0,0.013403807666649597,0.01612678097855847,0.0010823378497554722,7.335277181786499E-5,0.04326621612206505,0.015461075037567037,'yes',31.0
0.9162183024318657,5.513540336142187E-5,0.0,9.86216178586346E-4,6.419927454819764E-5,0.0,0.0,0.0,0.0,0.009872139465949925,1.8655556246502064E-4,0.0,0.030116750433207676,0.06331230406006885,1.7379969585053193E-4,0.0,0.0010639995744001704,5.032459362890655E-5,0.0,0.0,0.0,0.0,0.018929104437549013,1.603463481119218E-4,0.0,0.06326203581132837,0.006031404662448131,'yes',32.0
0.7202627516316888,1.7459544397783553E-4,0.0,0.0010906390680837223,3.2099637274098786E-4,0.0,0.0,0.0,0.0,0.010305458564646175,7.15129656115911E-4,0.0,0.033527525345586055,0.03294500135464643,0.0,1.2618774212273017E-5,0.004122998350800663,3.354972908593765E-5,0.0,2.5848476232326053E-5,0.0,2.0526504849386772E-4,0.028152077047789863,6.413853924476875E-4,9.169096477233135E-6,0.10492579948442844,0.3508898906764823,'yes',33.0
0.7472792443024627,0.002361633110647561,0.00410204837770603,0.001461920452963288,0.001717330594164284,2.5601092313271923E-4,0.0,0.0,0.0,0.002524554748926122,0.0024718612026615227,0.002093510118632247,0.012294471408297238,0.04506715175910526,0.0013469476428416283,2.5237548424546034E-5,0.009070596371761453,6.374448526328159E-4,0.0,7.754542869697827E-5,0.0,3.07897572740802E-5,0.006624649709567637,0.001202597610839414,9.169096477233135E-6,0.04479899672542322,0.3614706977128924,'yes',34.0
0.8119736178408214,0.0,0.0,0.002134867963057501,1.9259782364459285E-4,0.0,0.0,0.0,0.0,0.01575648722650656,1.8655556246502064E-4,0.0,0.07395500913460408,0.23435383364941742,4.344992396263303E-5,0.0,0.007660796935681231,1.6774864542968827E-4,0.0,0.0,0.0,1.0263252424693386E-5,0.024297540182741603,1.603463481119218E-4,0.0,0.038168559418472296,0.005114631153755999,'yes',35.0
0.9937789462421469,1.562169761906949E-4,2.646482824326467E-5,1.276279760523505E-4,3.2099637274098786E-5,0.0,0.0,0.0,0.0,0.0030269537039362975,4.042037186742115E-4,3.4891835310537294E-4,0.0039439535193708415,0.0015094631729689998,8.255485552900283E-4,3.785632263681911E-5,3.7239985104005975E-4,1.3419891634375045E-4,0.0,0.0,2.0508613617719384E-4,8.2106019397547E-5,2.7915865875001374E-4,3.2069269622384287E-4,4.5845482386165876E-5,0.0014398848092152595,9.925968815914618E-4,'yes',36.0
0.3011440930559598,5.513540336142187E-5,0.0,0.024376943425998953,1.1234873045934553E-4,0.0,0.0,0.0,0.0,0.11375568338817851,2.1764815620919087E-4,0.0,0.6509483522428795,0.047505515346208796,0.0,2.2713793582091477E-4,0.007554396978241207,0.0,0.0,0.0,0.0,0.22186072766459727,0.4228824205203096,4.00865870279804E-5,2.4756560488529495E-4,0.1154694721196495,7.444476611935972E-4,'yes',37.0
0.3264066154104823,9.189233893570271E-6,0.0,0.02548498630899892,9.629891182229679E-5,0.0,0.0,0.0,0.0,0.09666155894395746,3.109259374417008E-5,0.0,1.0,0.023338622905136063,0.0,1.5142529054727632E-4,0.007102197159121136,0.0,0.0,0.0,0.0,0.062123466926669306,0.1374641656914012,0.0,1.5587464011296358E-4,0.07761443600640983,6.341591187945442E-4,'yes',38.0
0.5977828898093953,0.10798268748334457,0.0,5.6272334895809E-4,0.029868712483548922,0.001152049154097237,0.0,0.0,0.0,0.005758748021804123,0.0038399353274050072,0.0,0.026980405686193067,0.04532259937299213,0.00671301325222681,1.3880651633500326E-4,0.005107197957120822,0.004814386123832058,7.662071977504149E-6,7.754542869697827E-5,0.0,0.006199004464514831,0.05275024963226219,0.004730217269301695,0.004520364563275948,0.2427599340439858,0.36668872437514577,'yes',39.0
0.6293008574965989,0.07715280777041605,7.939448472979412E-5,0.0016243560588480987,0.01433248804288516,1.9200819234953918E-4,0.0,8.289124668435014E-5,0.0,0.007806023763470566,0.0036222871711958184,0.0,0.04354814681229782,0.13044858149165936,0.00351944384097328,8.833141948591095E-5,0.02104059158376336,0.005015684498347683,0.0,0.0,0.0,0.00329450402832658,0.06159743174033957,0.001803896416259126,0.0011277988666996773,0.2665296453703058,0.2282076733253374,'yes',40.0
0.6323578863702365,0.08706799114157837,0.0,0.004675824940827028,0.020816614772253068,8.107012565869443E-4,0.0,0.0,7.818608287724779E-5,0.0036361124368861288,0.004586157577265094,0.0,0.02976391164916852,0.20616944691721176,0.008581359982620032,5.552260653400136E-4,0.06184497526200994,0.03334843071142203,0.0,0.0,0.0,0.0010571149997434198,0.020915425663270263,0.0017237232422031598,4.6762392033888954E-4,0.14756496899602878,0.23217116781780317,'yes',41.0
0.8061346926921726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024491949056745965,0.0,0.0,0.1838603699318632,2.8641096102488675E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20527531174629243,0.0042732748531732895,0.0,0.019117566155031126,0.009301191388559895,4.2736810179632513E-4,'yes',42.0
0.6727259526466223,1.9297391176497573E-4,0.0,4.6990300273819994E-4,9.629891182229679E-5,0.0,0.0,0.0,0.0,0.028416940892762997,1.243703749766802E-4,0.0,0.08250938943208669,0.09325386074234639,8.689984792526616E-5,0.0,0.003298398680640523,1.6774864542968827E-5,0.0,0.0,0.0,0.0029147636886129235,0.06659007698336887,1.202597610839414E-4,1.0086006124956452E-4,0.17566594672426175,0.25281580434812556,'yes',43.0
0.6268093789645848,3.6756935574281124E-5,0.0,5.975309787905504E-4,2.4074727955574122E-4,0.0,0.0,0.0,0.0,0.019392599663392716,3.1092593744170085E-4,0.0,0.04626108501846532,0.03346363741920503,0.0,3.785632263681911E-5,0.0027397989040804384,0.0,1.5324143955008298E-5,0.0,0.0,0.005449787037512209,0.057678473646348975,2.405195221678835E-4,1.1919825420403086E-4,0.21751550198564723,0.40976329321587496,'yes',44.0
0.583735842135029,1.1946004061641365E-4,0.0,3.9448647143453745E-4,9.629891182229679E-5,0.0,0.0,0.0,0.0,0.024366349317993426,2.798333436975313E-4,0.0,0.07170468177862137,0.0422881913534852,2.1724961981316515E-5,0.0,4.255998297600684E-4,0.0,0.0,0.0,0.0,0.00521373223174426,0.0733220954078401,1.202597610839414E-4,0.0,0.26844562112450365,0.41265147441995226,'yes',45.0
0.5707931461412655,0.0,0.0,5.801271638743203E-5,0.0,0.0,0.0,0.0,0.0,0.04275415107136586,3.109259374417008E-5,0.0,0.05781067454934661,0.0017107249293648646,0.0,0.0,0.0,0.0,1.3791729559507496E-4,0.0,0.0,0.07537332580694832,0.060212375318080096,0.0,0.00122865892794924,0.49374114586962026,0.2914512593572933,'yes',46.0
0.6837541843082716,1.3783850840355427E-4,0.0,1.9724323571726924E-4,6.419927454819764E-5,0.0,0.0,0.0,0.0,0.0206862769725439,1.5546296872085043E-4,0.0,0.10999945113966952,0.07382436041336085,0.0,0.0,5.053997978400815E-4,0.0,0.0,0.0,0.0,0.004577410581413272,0.0768652629996674,0.0,0.0,0.16439071971016486,0.23474226946248092,'yes',47.0
0.9022706081958937,0.0,0.0,1.1602543277486405E-5,0.0,0.0,0.0,0.0,0.0,0.02493782812931751,0.0,0.0,0.04096850325787819,0.0049076905213453455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07234566634166383,0.0799037976314464,0.0,9.169096477233135E-6,0.014480131912027659,2.757213559976286E-5,'yes',48.0
0.9017012365681794,0.0,0.0,1.1602543277486405E-5,0.0,0.0,0.0,0.0,0.0,0.015310608153935042,0.0,0.0,0.05572500529258201,0.003204706428764949,0.0,0.0,0.0,0.0,2.298621593251248E-5,0.0,0.0,0.07376199517627162,0.0812566434392346,0.0,9.169096477233135E-6,0.011449406628114923,1.2407461019893297E-4,'yes',49.0
0.8925301499472664,0.0,0.0,2.2044832227224187E-4,0.0,0.0,0.0,0.0,0.0,0.04005375668818622,0.0,0.0,0.07095195903933782,0.007183496535975555,0.0,0.0,0.0,0.0,7.662071977504149E-6,0.0,0.0,0.020290450043618867,0.07182967027067642,0.0,2.7507289431699445E-5,0.03553264125966693,0.0,'yes',50.0
0.8976201030218728,0.0,0.0,4.6410173109945565E-5,0.0,0.0,0.0,0.0,0.0,0.017960762641613694,0.0,0.0,0.05586614080619743,0.0024228819135348554,0.0,0.0,0.0,0.0,6.129657582003313E-5,0.0,0.0,0.08502078308615994,0.07636063003961907,4.00865870279804E-5,3.667638590893258E-5,0.012378364569544088,7.58233728993478E-5,'yes',51.0
0.9701748620515726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01229621442387401,0.0,0.0,0.015893427005496487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02141940781033512,0.009373288811106217,0.0,0.0,0.009986297870363915,0.0,'yes',52.0
0.9691316509484431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01230877439774925,0.0,0.0,0.015070136509405127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021665725868527747,0.007880863673942683,0.0,9.169096477233135E-6,0.01567616526161777,0.0,'yes',53.0
0.933039603809058,9.189233893570271E-6,0.0,5.801271638743203E-5,0.0,0.0,0.0,0.0,0.0,0.025779346378959525,1.5546296872085043E-4,0.0,0.02542791503642085,0.011835739443433824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1053009698773585E-5,0.00984571115668319,0.0,0.0,0.06355233516802544,0.015378358630767723,'yes',54.0
0.9129205325344298,0.0,0.0,2.4365340882721482E-4,0.0,0.0,0.0,0.0,0.0,0.007291064834585146,3.109259374417008E-5,0.0,0.014740820310968591,0.006053334365444914,0.0,0.0,6.383997446401021E-4,0.0,0.0,0.0,0.0,2.1552830091856113E-4,0.01096234579168325,4.00865870279804E-5,9.169096477233135E-6,0.04124573259945654,0.09857727780305227,'yes',55.0
0.9161953747153146,0.0,0.0,2.726597670209312E-4,0.0,0.0,0.0,0.0,0.0,8.729181843301757E-4,1.399166718487653E-4,0.0,0.002587484416287044,0.002709292874559739,0.0,1.2618774212273017E-5,0.0011437995424801836,0.0,1.5324143955008298E-5,0.0,0.0,8.00533689126084E-4,0.01046844970312553,4.810390443357652E-4,9.169096477233135E-6,0.022469170208318824,0.12413664750403233,'yes',56.0
0.914468153401709,0.0,0.0,9.862161785863462E-5,0.0,0.0,0.0,0.0,0.0,0.00341003290713156,3.109259374417008E-5,0.0,0.005974736743062823,0.0011766071912373726,0.0,0.0,5.319997872000846E-5,0.0,0.0031567736547317123,5.1696952464652105E-5,0.0,0.013763021501513862,0.03065376810504958,0.0,6.418367534063182E-5,0.11300773357486228,0.045190730248011214,'yes',57.0
0.8837755835103859,0.0,0.0,1.3342924769109375E-4,0.0,0.0,0.0,0.0,0.0,0.1143271621995028,7.773148436042555E-5,0.0,0.04235633580843218,0.0018578008282695356,0.0,0.0,2.127999148800336E-4,0.0,0.011883873637108947,6.979088582728042E-4,0.0,0.029948170575255353,0.006420649151250316,4.00865870279804E-5,0.0,0.004261594556306463,0.007375546272936553,'yes',58.0
0.8517302783424795,0.0,0.0,3.016661252146473E-4,9.629891182229679E-5,0.0,0.0,0.0,0.0,0.12868949232585597,6.218518748834023E-5,0.0,0.034703654625716465,0.0025002902813794164,0.0,1.2618774212273017E-5,5.053997978400815E-4,1.6774864542968827E-5,0.013240060377127185,1.0339390492930432E-4,0.0,0.10633755837224852,0.006570965352115725,1.202597610839414E-4,2.567347013625281E-4,0.005283448291878584,0.001971407695383046,'yes',59.0
0.8368807605887839,4.594616946785156E-5,0.0,5.569220773193484E-4,1.765480050075434E-4,0.0,0.0,0.0,0.0,0.07826119721670984,1.0882407810459508E-4,0.0,0.03814579298556516,0.002662847853853003,2.1724961981316515E-5,1.2618774212273017E-5,0.001037399585040166,5.032459362890655E-5,0.0197145111981182,6.462119058081518E-4,0.0,0.07955046954379859,0.04482643847235797,9.620780886715304E-4,4.401166309071892E-4,0.09575233981281482,0.013861891172780767,'yes',60.0
