@RELATION 'KDDCup99, with normalization, idf'

@ATTRIBUTE 'id' real
@ATTRIBUTE 'duration' real
@ATTRIBUTE 'protocol_type' real
@ATTRIBUTE 'service' real
@ATTRIBUTE 'flag' real
@ATTRIBUTE 'src_bytes' real
@ATTRIBUTE 'dst_bytes' real
@ATTRIBUTE 'land' real
@ATTRIBUTE 'wrong_fragment' real
@ATTRIBUTE 'urgent' real
@ATTRIBUTE 'hot' real
@ATTRIBUTE 'num_failed_logins' real
@ATTRIBUTE 'logged_in' real
@ATTRIBUTE 'num_compromissed' real
@ATTRIBUTE 'root_shell' real
@ATTRIBUTE 'su_attempted' real
@ATTRIBUTE 'num_root' real
@ATTRIBUTE 'num_file_creations' real
@ATTRIBUTE 'num_shells' real
@ATTRIBUTE 'num_access_files' real
@ATTRIBUTE 'num_outbounds_cmds' real
@ATTRIBUTE 'is_host_login' real
@ATTRIBUTE 'is_guest_login' real
@ATTRIBUTE 'count' real
@ATTRIBUTE 'srv_count' real
@ATTRIBUTE 'serror_rate' real
@ATTRIBUTE 'srv_serror_rate' real
@ATTRIBUTE 'rerror_rate' real
@ATTRIBUTE 'srv_rerror_rate' real
@ATTRIBUTE 'same_srv_rate' real
@ATTRIBUTE 'diff_srv_rate' real
@ATTRIBUTE 'srv_diff_host_rate' real
@ATTRIBUTE 'dst_host_count' real
@ATTRIBUTE 'dst_host_srv_count' real
@ATTRIBUTE 'dst_host_same_srv_rate' real
@ATTRIBUTE 'dst_host_diff_srv_rate' real
@ATTRIBUTE 'dst_host_same_src_port_rate' real
@ATTRIBUTE 'dst_host_srv_diff_host_rate' real
@ATTRIBUTE 'dst_host_serror_rate' real
@ATTRIBUTE 'dst_host_srv_serror_rate' real
@ATTRIBUTE 'dst_host_rerror_rate' real
@ATTRIBUTE 'dst_host_srv_rerror_rate' real
@ATTRIBUTE 'outlier' {'no','yes'}

@DATA
63.0,0.0,0.0,0.0,0.0,3.735098546204281E-5,7.335899841231678E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021526418786692758,0.021526418786692758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
64.0,0.0,0.0,0.0,0.0,3.8622508371388955E-5,4.249325268263883E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0410958904109589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
65.0,0.0,0.0,0.0,0.0,3.750992582571108E-5,7.043770740925884E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060665362035225046,0.060665362035225046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
66.0,0.0,0.0,0.0,0.0,3.766886618937935E-5,1.297283833594808E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08023483365949119,0.08023483365949119,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
67.0,0.0,0.0,0.0,0.0,3.8145687280384156E-5,1.27229910791076E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09980430528375733,0.09980430528375733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
68.0,0.0,0.0,0.0,0.0,3.8145687280384156E-5,4.174371091211738E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11545988258317025,0.11545988258317025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
69.0,0.0,0.0,0.0,0.0,5.00662145555042E-5,2.936666218863506E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'no'
70.0,0.0,0.0,0.0,0.0,4.974833382816766E-5,0.001034175453122024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00392156862745098,1.0,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,'no'
71.0,0.0,0.2218299982362376,0.10519305971111283,0.0,1.6688738185168066E-5,2.8059768845161775E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.996078431372549,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,'no'
72.0,1.8365135626526602E-5,0.0,0.23678063154222584,0.0,1.618012902142961E-4,6.39993357906772E-5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.005870841487279843,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00392156862745098,0.4392156862745098,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,'no'
73.0,1.8365135626526602E-5,0.0,0.23678063154222584,0.0,1.8198671640016605E-4,6.323057500039879E-5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01568627450980392,0.6274509803921569,0.75,0.5,0.25,0.02,0.0,0.0,0.0,0.0,'no'
74.0,0.0,0.2218299982362376,0.10519305971111283,0.0,1.6688738185168066E-5,2.8059768845161775E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9921568627450981,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,'no'
76.0,0.0,0.0,0.0,0.0,3.8781448735057224E-5,1.283830519764936E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14901960784313725,1.0,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,'no'
77.0,0.0,0.0,0.0,0.0,4.370860000877351E-5,1.0089985372404062E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003913894324853229,0.03131115459882583,0.0,0.0,0.0,0.0,1.0,0.0,0.19,0.00784313725490196,1.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,'no'
78.0,0.0,0.0,0.0,0.0,3.925826982606202E-5,4.977726117052671E-5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043052837573385516,0.050880626223091974,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.20784313725490197,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,'no'
79.0,0.0,0.0,0.0,0.0,3.894038909872549E-5,1.27229910791076E-4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060665362035225046,0.0684931506849315,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.24313725490196078,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,'no'
